userId,testValues
11902, 0 0 0 0 0
11905, 1.098789e+00 1.019559e+00 1.019559e+00 9.657969e-01 9.657969e-01
11907, 1.035169e+00 8.885634e-01 8.885634e-01 8.790314e-01 0
11908, 1.666667e-01 1.666667e-01 1.666667e-01 1.666667e-01 1.666667e-01
11911, 5.493947e-01 4.936463e-01 0 0 0
11914, 7.500000e-01 6.153846e-01 0 0 0
11918, 1.499370e+00 1.428571e+00 1.313305e+00 9.230769e-01 9.230769e-01
11920, 1.166667e+00 1.125000e+00 1.058824e+00 1.012134e+00 1.000000e+00
11922, 1.025641e+00 1.025641e+00 0 0 0
11924, 8.790314e-01 8.251492e-01 8.205128e-01 8.205128e-01 8.205128e-01
11929, 6.911048e-01 0 0 0 0
11932, 1.098789e+00 9.872926e-01 9.872926e-01 1.191171e-01 1.098789e-01
11936, 8.205128e-01 8.205128e-01 0 0 0
11948, 0 0 0 0 0
11957, 1.178785e+00 1.170732e+00 1.000000e+00 9.657969e-01 8.205128e-01
11959, 9.357362e-01 8.338198e-01 8.235294e-01 0 0
11961, 1.589314e+00 1.589314e+00 1.566531e+00 1.566531e+00 1.549468e+00
11965, 1.317073e+00 1.317073e+00 9.230769e-01 9.230769e-01 9.230769e-01
11966, 9.230769e-01 0 0 0 0
11967, 1.025641e+00 1.025641e+00 1.025641e+00 9.911947e-01 8.672954e-01
11972, 9.872926e-01 0 0 0 0
11976, 9.889104e-01 9.411765e-01 8.790314e-01 8.205128e-01 6.153846e-01
11980, 7.719354e-01 7.142857e-01 5.455558e-01 4.936463e-01 4.936463e-01
11983, 0 0 0 0 0
11986, 1.333333e+00 1.285714e+00 1.115094e+00 1.058824e+00 1.025641e+00
11990, 7.058824e-01 7.058824e-01 7.058824e-01 0 0
11991, 0 0 0 0 0
11994, 0 0 0 0 0
12004, 1.142857e+00 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01
12005, 0 0 0 0 0
12006, 4.705882e-01 4.395157e-01 0 0 0
12008, 9.389706e-01 8.280535e-01 0 0 0
12012, 7.179487e-01 7.179487e-01 0 0 0
12013, 1.379310e+00 1.274448e+00 1.182934e+00 1.182934e+00 1.071429e+00
12018, 0 0 0 0 0
12024, 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00
12029, 0 0 0 0 0
12031, 0 0 0 0 0
12035, 1.463415e+00 1.416247e+00 1.313305e+00 1.313305e+00 1.250000e+00
12036, 1.463415e+00 1.336766e+00 1.250000e+00 1.191171e+00 1.191171e+00
12038, 1.317073e+00 1.125000e+00 9.230769e-01 9.130435e-01 8.205128e-01
12041, 1.250000e+00 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00
12050, 7.179487e-01 7.179487e-01 5.128205e-01 4.936463e-01 1.666667e-01
12051, 1.191171e+00 1.098789e+00 1.025641e+00 7.898341e-01 0
12057, 2.314690e+00 2.179515e+00 1.846960e+00 1.846960e+00 1.674419e+00
12058, 1.858092e+00 1.601401e+00 1.601401e+00 1.601401e+00 1.425899e+00
12061, 0 0 0 0 0
12063, 1.317073e+00 1.317073e+00 1.098789e+00 1.025641e+00 9.230769e-01
12065, 5.128205e-01 5.128205e-01 5.128205e-01 0 0
12068, 1.333333e+00 9.411765e-01 9.411765e-01 9.411765e-01 8.790314e-01
12069, 1.304348e-01 1.035169e-01 0 0 0
12070, 1.379310e+00 1.191171e+00 1.182934e+00 1.182934e+00 9.872926e-01
12072, 1.463415e+00 1.250000e+00 1.250000e+00 1.250000e+00 1.250000e+00
12081, 5.097794e-01 0 0 0 0
12091, 1.182934e+00 1.103448e+00 1.072054e+00 1.033439e+00 1.000000e+00
12102, 6.153846e-01 1.025641e-01 1.025641e-01 0 0
12106, 7.179487e-01 7.179487e-01 0 0 0
12107, 1.025641e+00 0 0 0 0
12110, 5.128205e-01 3.296368e-01 3.076923e-01 0 0
12113, 1.025641e+00 1.000000e+00 1.000000e+00 8.790314e-01 8.790314e-01
12117, 7.179487e-01 7.179487e-01 2.477987e-01 2.182223e-01 1.974585e-01
12119, 2.702477e+00 2.500000e+00 2.500000e+00 2.260773e+00 1.967542e+00
12123, 0 0 0 0 0
12125, 0 0 0 0 0
12128, 1.166667e+00 1.166667e+00 1.166667e+00 1.024390e+00 1.024390e+00
12129, 7.381705e-01 7.381705e-01 7.381705e-01 7.381705e-01 7.381705e-01
12130, 0 0 0 0 0
12132, 7.898341e-01 7.179487e-01 7.179487e-01 7.179487e-01 7.179487e-01
12139, 1.333333e+00 1.302326e+00 1.302326e+00 1.170732e+00 1.166667e+00
12142, 1.025641e+00 9.872926e-01 9.872926e-01 9.872926e-01 0
12143, 9.657969e-01 0 0 0 0
12146, 1.191171e+00 1.176471e+00 1.176471e+00 1.173913e+00 1.060906e+00
12157, 6.911048e-01 0 0 0 0
12158, 9.872926e-01 9.872926e-01 0 0 0
12161, 8.790314e-01 8.205128e-01 8.205128e-01 8.205128e-01 8.205128e-01
12164, 1.091112e+00 1.091112e+00 9.872926e-01 9.872926e-01 9.872926e-01
12166, 3.296368e-01 3.296368e-01 1.476341e-01 1.476341e-01 1.304348e-01
12174, 0 0 0 0 0
12179, 7.381705e-01 6.153846e-01 6.153846e-01 5.914668e-01 5.914668e-01
12180, 2.077109e+00 9.889104e-01 6.153846e-01 2.197579e-01 2.197579e-01
12183, 1.142857e+00 1.142857e+00 9.411765e-01 9.411765e-01 0
12184, 0 0 0 0 0
12188, 0 0 0 0 0
12189, 6.546669e-01 6.546669e-01 6.546669e-01 6.546669e-01 6.110495e-01
12191, 0 0 0 0 0
12192, 5.914668e-01 5.357143e-01 5.357143e-01 5.357143e-01 5.357143e-01
12200, 0 0 0 0 0
12210, 1.072054e+00 9.230769e-01 9.165743e-01 0 0
12212, 1.203089e+00 1.203089e+00 1.125000e+00 1.091112e+00 1.091112e+00
12219, 0 0 0 0 0
12227, 1.304348e+00 1.058824e+00 8.885634e-01 7.433961e-01 0
12229, 1.336766e-01 1.098789e-01 1.098789e-01 1.098789e-01 9.872926e-02
12230, 0 0 0 0 0
12239, 0 0 0 0 0
12250, 5.905364e-01 5.615040e-01 5.365546e-01 4.955974e-01 4.955974e-01
12256, 1.317073e+00 1.317073e+00 1.203089e+00 1.203089e+00 9.230769e-01
12258, 1.098789e+00 0 0 0 0
12264, 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01 8.692172e-01
12265, 1.058824e+00 8.885634e-01 0 0 0
12270, 1.333333e+00 1.333333e+00 1.170732e+00 1.170732e+00 1.170732e+00
12273, 1.317073e+00 1.285714e+00 1.058824e+00 9.889104e-01 9.657969e-01
12276, 1.341387e+00 7.637781e-01 0 0 0
12278, 1.285714e+00 0 0 0 0
12281, 6.683830e-01 5.493947e-01 9.872926e-02 0 0
12284, 1.463415e+00 1.250000e+00 1.025641e+00 0 0
12289, 1.333333e+00 1.333333e+00 1.170732e+00 1.170732e+00 1.170732e+00
12293, 9.642857e-01 8.885634e-01 8.571429e-01 8.571429e-01 8.205128e-01
12295, 1.395349e+00 1.025641e+00 1.025641e+00 1.000000e+00 8.790314e-01
12296, 1.025641e+00 1.025641e+00 0 0 0
12298, 0 0 0 0 0
12307, 9.230769e-01 9.230769e-01 5.128205e-01 4.936463e-01 4.764684e-01
12311, 1.098789e+00 1.035169e+00 1.025641e+00 8.780488e-01 0
12312, 1.274448e+00 0 0 0 0
12317, 1.058824e+00 1.058824e+00 1.058824e+00 9.529369e-01 8.790314e-01
12321, 0 0 0 0 0
12327, 1.069413e+00 9.889104e-01 8.205128e-01 8.205128e-01 5.175847e-01
12333, 1.476341e-01 1.304348e-01 1.304348e-01 1.238993e-01 1.238993e-01
12335, 1.178785e+00 1.178785e+00 1.025641e+00 9.657969e-01 9.657969e-01
12337, 1.091112e+00 1.025641e+00 1.025641e+00 1.025641e+00 1.025641e+00
12340, 1.156725e+00 9.529369e-01 9.529369e-01 9.529369e-01 9.529369e-01
12344, 5.923756e-01 0 0 0 0
12346, 0 0 0 0 0
12348, 1.313305e+00 1.313305e+00 1.238993e+00 1.098789e+00 3.076923e-01
12349, 1.241379e+00 9.642857e-01 9.642857e-01 0 0
12350, 0 0 0 0 0
12353, 1.091112e+00 1.025641e+00 0 0 0
12357, 1.666667e+00 1.666667e+00 1.666667e+00 1.666667e+00 1.666667e+00
12358, 0 0 0 0 0
12359, 8.235294e-01 7.691525e-01 7.691525e-01 6.911048e-01 1.974585e-01
12362, 9.889104e-01 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01
12365, 9.230769e-01 0 0 0 0
12369, 2.488186e+00 2.466320e+00 2.462796e+00 2.462796e+00 2.462796e+00
12374, 1.166667e+00 1 8.235294e-01 8.235294e-01 3.076923e-01
12379, 1.333333e+00 9.889104e-01 9.889104e-01 8.205128e-01 8.205128e-01
12384, 1.071429e+00 0 0 0 0
12396, 6.153846e-01 6.153846e-01 1.666667e-01 1.025641e-01 1.025641e-01
12403, 1.098789e-01 1.025641e-01 0 0 0
12406, 1.800000e+00 1.766610e+00 1.766610e+00 1.111111e+00 9.411765e-01
12407, 1.782015e+00 1.000000e+00 1.000000e+00 9.889104e-01 9.529369e-01
12410, 1.250000e+00 1.098789e+00 1.025641e+00 0 0
12414, 1.463415e+00 1.463415e+00 1.025641e+00 1.025641e+00 1.025641e+00
12417, 1.285714e+00 0 0 0 0
12422, 1.379310e+00 1.071429e+00 1.071429e+00 0 0
12423, 1.666667e+00 1.428571e+00 1.336766e+00 1.261320e+00 1.176471e+00
12429, 1.463415e+00 1.463415e+00 1.191171e+00 1.025641e+00 1.025641e+00
12433, 1.488372e+00 1.123008e+00 1.115094e+00 1.098789e+00 1.025641e+00
12438, 1.176471e+00 1.238993e-01 9.872926e-02 9.872926e-02 9.872926e-02
12445, 1.000000e+00 9.872926e-01 9.411765e-01 9.230769e-01 9.104469e-01
12447, 1.166667e+00 9.357362e-01 7.500000e-01 7.179487e-01 7.179487e-01
12448, 1.098789e-01 1.025641e-01 0 0 0
12450, 1.333333e+00 1.333333e+00 1.170732e+00 1.170732e+00 1.170732e+00
12453, 1.000000e+00 9.889104e-01 9.889104e-01 8.790314e-01 8.205128e-01
12454, 9.911947e-01 8.728892e-01 7.898341e-01 7.898341e-01 7.898341e-01
12457, 8.672954e-01 8.338198e-01 8.338198e-01 8.338198e-01 8.338198e-01
12458, 1.098789e+00 1.025641e+00 8.858046e-01 7.898341e-01 7.898341e-01
12466, 1.024390e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00
12470, 1.666667e+00 1.428571e+00 1.176471e+00 1.176471e+00 8.692172e-01
12471, 5.128205e-01 5.128205e-01 5.128205e-01 5.128205e-01 5.128205e-01
12472, 5.853659e-01 4.395157e-01 4.102564e-01 4.102564e-01 4.102564e-01
12474, 7.826087e-01 7.826087e-01 7.826087e-01 7.826087e-01 7.826087e-01
12477, 1.379310e+00 1.071429e+00 1.071429e+00 0 0
12485, 1.035169e+00 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01
12487, 5.493947e-01 5.493947e-01 5.128205e-01 0 0
12488, 1.071429e+00 6.896552e-01 4.936463e-01 4.936463e-01 4.936463e-01
12496, 1.476341e+00 1.304348e+00 1.304348e+00 1.304348e+00 1.304348e+00
12502, 1.098789e+00 1.098789e+00 1.098789e+00 0 0
12512, 1.098789e+00 1.025641e+00 8.888889e-01 8.888889e-01 7.726375e-01
12513, 8.790314e-01 8.281356e-01 8.281356e-01 8.281356e-01 8.281356e-01
12518, 1.125000e+00 1.125000e+00 9.889104e-01 9.230769e-01 9.230769e-01
12527, 1.463415e+00 1.463415e+00 1.025641e+00 1.025641e+00 1.025641e+00
12530, 1.250000e+00 1.025641e+00 1.025641e+00 9.657969e-01 7.074854e-01
12532, 0 0 0 0 0
12536, 0 0 0 0 0
12540, 1.182934e+00 7.646690e-01 6.592736e-01 6.153846e-01 6.153846e-01
12542, 1.428571e+00 2.365867e-01 2.365867e-01 2.365867e-01 2.365867e-01
12543, 1.333333e+00 1.069413e+00 8.205128e-01 8.205128e-01 0
12546, 8.275862e-01 7.777778e-01 7.777778e-01 7.147026e-01 6.760579e-01
12551, 2.142857e-01 0 0 0 0
12553, 1.381961e+00 1.261320e+00 1.178785e+00 1.035169e+00 1.035169e+00
12555, 1.203089e+00 0 0 0 0
12556, 1.098789e+00 1.098789e+00 1.025641e+00 1.025641e+00 1.025641e+00
12560, 9.889104e-01 9.889104e-01 9.889104e-01 8.885634e-01 6.911048e-01
12561, 0 0 0 0 0
12562, 1.166667e+00 1.024390e+00 8.750000e-01 7.691525e-01 7.179487e-01
12567, 1.500000e+00 1.500000e+00 1.500000e+00 1.500000e+00 1.500000e+00
12569, 1.025641e+00 9.889104e-01 9.872926e-01 9.820004e-01 0
12570, 0 0 0 0 0
12573, 2.961878e-01 0 0 0 0
12576, 1.238993e+00 1.091112e+00 1.069413e+00 9.872926e-01 9.872926e-01
12582, 1.297057e+00 1.098789e+00 1.098789e+00 1.025641e+00 1.023256e+00
12586, 1.025641e-01 1.025641e-01 0 0 0
12587, 9.357362e-01 9.357362e-01 9.357362e-01 8.235294e-01 8.235294e-01
12592, 1.176471e+00 1.176471e+00 1.072054e+00 1.035169e+00 9.230769e-01
12595, 1.666667e+00 1.428571e+00 1.176471e+00 1.176471e+00 1.098789e+00
12600, 0 0 0 0 0
12602, 1.116279e+00 8.571429e-01 8.571429e-01 8.571429e-01 8.333333e-01
12604, 1.000000e+00 1.000000e+00 8.692172e-01 8.692172e-01 0
12612, 9.357362e-01 8.921139e-01 7.637781e-01 6.911048e-01 6.911048e-01
12622, 9.889104e-01 8.885634e-01 7.179487e-01 7.179487e-01 0
12623, 1.666667e+00 1.666667e+00 1.666667e+00 1.403760e+00 1.403760e+00
12628, 1.476341e+00 1.476341e+00 1.476341e+00 1.476341e+00 1.476341e+00
12630, 8.205128e-01 0 0 0 0
12633, 1.025641e+00 0 0 0 0
12636, 0 0 0 0 0
12637, 9.463469e-01 8.571429e-01 8.571429e-01 8.571429e-01 8.571429e-01
12641, 1.072054e+00 1.072054e+00 9.826321e-01 8.885634e-01 7.246186e-01
12642, 2.425532e+00 2.425532e+00 2.425532e+00 2.425532e+00 2.282609e+00
12643, 1.581395e+00 1.581395e+00 1.500000e+00 1.500000e+00 1.497251e+00
12649, 1.714286e+00 1.714286e+00 1.714286e+00 1.714286e+00 1.714286e+00
12651, 8.147327e-01 7.898341e-01 0 0 0
12652, 6.153846e-01 6.153846e-01 0 0 0
12662, 1.874090e+00 1.666667e+00 1.666667e+00 1.176471e+00 1.098789e+00
12668, 1.517412e+00 1.147004e+00 9.230769e-01 9.230769e-01 9.230769e-01
12670, 0 0 0 0 0
12674, 6.592736e-01 6.428571e-01 6.153846e-01 5.923756e-01 5.923756e-01
12682, 1.903176e+00 1.748486e+00 1.578367e+00 1.238993e+00 1.203089e+00
12685, 1.176471e+00 1.176471e+00 9.872926e-01 8.205128e-01 0
12686, 1.025641e-01 0 0 0 0
12689, 1.428571e+00 1.428571e+00 3.076923e-01 0 0
12695, 1.912230e+00 1.798264e+00 1.741799e+00 1.678246e+00 1.668311e+00
12696, 0 0 0 0 0
12697, 1.666667e+00 1.428571e+00 9.872926e-01 0 0
12699, 6.153846e-01 0 0 0 0
12705, 1.500000e+00 1.500000e+00 1.072054e+00 8.205128e-01 7.691525e-01
12707, 1.173913e+00 1.060906e+00 1.060906e+00 1.000000e+00 8.692172e-01
12708, 1.393020e+00 1.188010e+00 1.116279e+00 1.116279e+00 1
12709, 1.666667e+00 1.428571e+00 1.176471e+00 1.176471e+00 1.111111e+00
12710, 0 0 0 0 0
12713, 1.166667e+00 1.024390e+00 7.179487e-01 7.179487e-01 7.179487e-01
12714, 8.750000e-01 1.098789e-01 1.025641e-01 0 0
12720, 0 0 0 0 0
12722, 1.098789e-01 0 0 0 0
12726, 1.500000e+00 1.285714e+00 1.058824e+00 1.058824e+00 7.898341e-01
12728, 0 0 0 0 0
12736, 1.025641e+00 0 0 0 0
12738, 1.500000e+00 1.500000e+00 1.098789e+00 1.025641e+00 1.025641e+00
12739, 9.230769e-01 0 0 0 0
12744, 0 0 0 0 0
12747, 0 0 0 0 0
12749, 6.592736e-01 6.592736e-01 6.153846e-01 6.153846e-01 5.923756e-01
12752, 2.392174e+00 2.294246e+00 2.250099e+00 2.250099e+00 2.250099e+00
12755, 8.921139e-01 8.235294e-01 0 0 0
12757, 1.463415e+00 1.463415e+00 1.336766e+00 1.304348e+00 1.178785e+00
12759, 1.750000e+00 1.098789e+00 1.024390e+00 1.024390e+00 1.024390e+00
12763, 9.430276e-01 8.205128e-01 8.205128e-01 8.205128e-01 8.205128e-01
12764, 1.207248e+00 1.170732e+00 1.170732e+00 1.166667e+00 9.411765e-01
12767, 1.213929e+00 1.115094e+00 1.025641e+00 1.025641e+00 1.025641e+00
12769, 1.569566e+00 1.365670e+00 1.328707e+00 1.328707e+00 1.328707e+00
12770, 1.176471e+00 1.176471e+00 1.176471e+00 1.098789e+00 1.098789e+00
12773, 0 0 0 0 0
12775, 7.128911e-01 7.128911e-01 0 0 0
12778, 0 0 0 0 0
12779, 1.463415e+00 1.250000e+00 1.098789e+00 1.098789e+00 1.025641e+00
12781, 0 0 0 0 0
12795, 1.000000e+00 8.020596e-01 6.153846e-01 6.153846e-01 0
12796, 1.098789e+00 1.025641e+00 1.025641e+00 0 0
12797, 1.328707e+00 1.207248e+00 1.058824e+00 0 0
12798, 9.889104e-01 9.889104e-01 9.889104e-01 9.230769e-01 7.726375e-01
12799, 1.463415e+00 1.463415e+00 1.409177e+00 1.025641e+00 1.025641e+00
12800, 0 0 0 0 0
12801, 1.317073e+00 1.317073e+00 1.317073e+00 9.889104e-01 9.230769e-01
12814, 9.657969e-01 0 0 0 0
12818, 1.403760e+00 1.238993e+00 1.238993e+00 1.238993e+00 1.238993e+00
12819, 1.381961e+00 1.336766e+00 1.098789e+00 1.025641e+00 1.025641e+00
12820, 3.076923e-01 3.076923e-01 3.076923e-01 3.076923e-01 0
12826, 1.428571e+00 1.428571e+00 9.529369e-01 4.936463e-01 1.476341e-01
12827, 7.691525e-01 0 0 0 0
12829, 1.463415e+00 1.463415e+00 1.463415e+00 1.463415e+00 1.463415e+00
12830, 1.166667e+00 1.166667e+00 1.166667e+00 1.166667e+00 1.166667e+00
12832, 1.025641e+00 1.025641e+00 0 0 0
12836, 1.497251e+00 1.328707e+00 1.080710e+00 1.025641e+00 1.025641e+00
12837, 7.691525e-01 1.476341e-01 1.476341e-01 1.476341e-01 1.476341e-01
12839, 1.302326e+00 1.263384e+00 1.263384e+00 1.263384e+00 1.263384e+00
12847, 0 0 0 0 0
12849, 5.794782e-01 0 0 0 0
12850, 0 0 0 0 0
12852, 9.872926e-02 0 0 0 0
12855, 1.336766e+00 1.098789e+00 1.098789e+00 1.098789e+00 1.098789e+00
12858, 9.872926e-01 9.872926e-01 0 0 0
12859, 1.170732e+00 7.179487e-01 7.179487e-01 7.179487e-01 7.179487e-01
12861, 8.571429e-01 4.395157e-01 4.102564e-01 4.102564e-01 4.102564e-01
12862, 1.395349e+00 1.351876e+00 1.333333e+00 1.142857e+00 1.142857e+00
12863, 8.921139e-01 0 0 0 0
12872, 9.889104e-01 9.230769e-01 5.365546e-01 4.731734e-01 4.731734e-01
12882, 9.411765e-01 9.411765e-01 8.780488e-01 8.780488e-01 8.780488e-01
12883, 8.205128e-01 6.428571e-01 6.428571e-01 0 0
12886, 1.025641e+00 0 0 0 0
12887, 1.285714e+00 1.285714e+00 1.178785e+00 1.025641e+00 1.025641e+00
12888, 1.328707e+00 1.170732e+00 1.069413e+00 1.058824e+00 1.058824e+00
12892, 1.191171e+00 1.098789e+00 1.025641e+00 1.025641e+00 1.025641e+00
12895, 1.666667e+00 1.517412e+00 1.476341e+00 1.476341e+00 1.476341e+00
12898, 1.328707e+00 1.328707e+00 1.173913e+00 1.173913e+00 1.064640e+00
12900, 0 0 0 0 0
12901, 1.098789e+00 0 0 0 0
12908, 1.178785e+00 1.173913e+00 1.125000e+00 1.098789e+00 1.072054e+00
12916, 0 0 0 0 0
12917, 2.005907e+00 1.782015e+00 1.688720e+00 1.688720e+00 1.674419e+00
12928, 1.317073e+00 1.317073e+00 9.230769e-01 9.230769e-01 9.230769e-01
12929, 2.051282e-01 1.025641e-01 1.025641e-01 9.872926e-02 0
12932, 1.770788e+00 1.636364e+00 1.636364e+00 1.551170e+00 1.551170e+00
12934, 1.333333e+00 1.176471e+00 1.176471e+00 1.170732e+00 1.000000e+00
12936, 7.898341e-01 0 0 0 0
12942, 9.411765e-01 9.411765e-01 8.790314e-01 8.790314e-01 8.790314e-01
12948, 1.317073e+00 5.853659e-01 5.128205e-01 5.000000e-01 5.000000e-01
12949, 9.889104e-01 8.692172e-01 0 0 0
12950, 8.790314e-01 8.205128e-01 8.205128e-01 0 0
12956, 0 0 0 0 0
12958, 1.000000e+00 8.205128e-01 8.205128e-01 8.205128e-01 8.205128e-01
12966, 6.666667e-01 6.666667e-01 6.666667e-01 6.666667e-01 6.666667e-01
12968, 1.263384e+00 1.263384e+00 1.263384e+00 1.263384e+00 1.263384e+00
12974, 1.098789e+00 0 0 0 0
12975, 1.250000e-01 1.025641e-01 0 0 0
12978, 1.428571e+00 0 0 0 0
12980, 8.790314e-01 8.205128e-01 8.205128e-01 8.205128e-01 0
12981, 1.500000e+00 1.500000e+00 0 0 0
12985, 1.333333e+00 1.285714e+00 1.142857e+00 1.142857e+00 1.115094e+00
12986, 1.072054e+00 5.493947e-01 0 0 0
12992, 1.033439e+00 1.033439e+00 9.130435e-01 9.130435e-01 8.280535e-01
12996, 2.051282e-01 2.051282e-01 2.051282e-01 2.051282e-01 2.051282e-01
12999, 1.333333e+00 1.191171e+00 1.098789e+00 1.098789e+00 1.072054e+00
13001, 1.489362e-01 1.304348e-01 1.304348e-01 1.178785e-01 1.178785e-01
13003, 1.333333e+00 1.317073e+00 1.317073e+00 1.142857e+00 9.411765e-01
13004, 1.333333e+00 1.142857e+00 9.374096e-01 7.898341e-01 7.058824e-01
13005, 2.484399e+00 2.370064e+00 2.254396e+00 2.189102e+00 2.178405e+00
13009, 1.321104e+00 1.091112e+00 9.872926e-01 9.872926e-01 8.205128e-01
13010, 1.035169e+00 1.024390e+00 1 9.911947e-01 9.230769e-01
13012, 5.493947e-01 0 0 0 0
13018, 8.338198e-01 7.691525e-01 7.691525e-01 7.637781e-01 7.179487e-01
13019, 0 0 0 0 0
13020, 1.336766e+00 1.098789e+00 1.025641e+00 1.025641e+00 1.025641e+00
13023, 9.872926e-01 0 0 0 0
13025, 1.091112e+00 1.035169e+00 9.889104e-01 9.357362e-01 8.885634e-01
13030, 9.463469e-01 9.316525e-01 9.230769e-01 9.230769e-01 9.230769e-01
13031, 1.176471e+00 1.176471e+00 1.176471e+00 0 0
13037, 8.790314e-01 8.790314e-01 8.790314e-01 7.898341e-01 0
13039, 9.889104e-01 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01
13040, 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01 9.230769e-01
13043, 1.831291e+00 1.166667e+00 1.156725e+00 1.024390e+00 1.019559e+00
13044, 1.317073e+00 1.125000e+00 1.058824e+00 1.000000e+00 9.889104e-01
13048, 1.025641e-01 0 0 0 0
13049, 7.691525e-01 6.153846e-01 0 0 0
13065, 8.235294e-01 8.205128e-01 7.246186e-01 0 0
13068, 1.274448e-01 1.025641e-01 0 0 0
13073, 5.923756e-01 0 0 0 0
13075, 1.500000e+00 1.058824e+00 1.058824e+00 1.058824e+00 9.230769e-01
13076, 7.500000e-01 7.179487e-01 7.179487e-01 7.179487e-01 6.911048e-01
13090, 1.072054e+00 8.885634e-01 8.885634e-01 8.885634e-01 8.885634e-01
13097, 1.098789e+00 1.025641e+00 1.025641e+00 9.411765e-01 7.128911e-01
13104, 0 0 0 0 0
13105, 1.181073e+00 9.463469e-01 8.728892e-01 8.728892e-01 8.728892e-01
13110, 0 0 0 0 0
13113, 1.666667e+00 1.463415e+00 1.250000e+00 1.098789e+00 1.025641e+00
13114, 1.091112e+00 1.018416e+00 8.205128e-01 0 0
13124, 9.230769e-01 0 0 0 0
13125, 1.235097e+00 1.142857e+00 1.103448e+00 1.098789e+00 1.098789e+00
13129, 1.098789e-01 1.025641e-01 9.872926e-02 9.872926e-02 0
13131, 1.203089e+00 1.203089e+00 1.125000e+00 9.889104e-01 7.637781e-01
13138, 1.500000e+00 0 0 0 0
13144, 1.249879e+00 1.170732e+00 1.105569e+00 1.000000e+00 1.000000e+00
13145, 1.476341e+00 1.304348e+00 1.182934e+00 1.182934e+00 1.018416e+00
13157, 1.666667e+00 1.517412e+00 1.463415e+00 1.250000e+00 1.182934e+00
13161, 1.336766e+00 1.249879e+00 1.147004e+00 1.125000e+00 1.103448e+00
13162, 8.750000e-01 6.153846e-01 0 0 0
13163, 8.790314e-01 8.571429e-01 7.500000e-01 6.592736e-01 5.128205e-01
13173, 6.911048e-01 1.403760e-01 1.403760e-01 1.403760e-01 1.176471e-01
13176, 8.280535e-01 8.280535e-01 8.280535e-01 7.860140e-01 7.500000e-01
13177, 8.280535e-01 7.637781e-01 7.128911e-01 0 0
13182, 1.659574e+00 1.659574e+00 1.659574e+00 1.659574e+00 1.543478e+00
13184, 1.517412e+00 1.517412e+00 1.313305e+00 1.304348e+00 1.182934e+00
13187, 1.666667e+00 1.463415e+00 1.025641e+00 1.025641e+00 1.025641e+00
13190, 9.230769e-01 0 0 0 0
13194, 7.898341e-01 7.898341e-01 0 0 0
13195, 1.543871e+00 1.543871e+00 1.203089e+00 1.182934e+00 1.182934e+00
13201, 2.051282e-01 0 0 0 0
13204, 8.750000e-01 8.750000e-01 7.179487e-01 7.179487e-01 0
13205, 9.529369e-01 9.529369e-01 8.571429e-01 7.898341e-01 5.357143e-01
13208, 8.205128e-01 0 0 0 0
13211, 6.194967e-01 5.175847e-01 5.175847e-01 0 0
13212, 1.813369e+00 1.777183e+00 1.445906e+00 1.263384e+00 1.263384e+00
13214, 1.071429e+00 9.889104e-01 9.889104e-01 8.885634e-01 8.885634e-01
13215, 1.176471e+00 1.098789e+00 1.098789e+00 0 0
13216, 1.463415e+00 1.317073e+00 5.853659e-01 5.000000e-01 4.102564e-01
13217, 1.463415e+00 1.336766e+00 1.250000e+00 1.191171e+00 1.191171e+00
13226, 1.653609e+00 1.394634e+00 1.394634e+00 1.368421e+00 1.333333e+00
13228, 1.463415e+00 1.463415e+00 1.416247e+00 1.381961e+00 1.381961e+00
13230, 1.176471e+00 1.098789e+00 1.098789e+00 1.033439e+00 1.000000e+00
13236, 4.429023e-01 4.211280e-01 4.211280e-01 4.211280e-01 4.211280e-01
13249, 5.128205e-01 5.128205e-01 1.974585e-01 1.098789e-01 1.098789e-01
13252, 0 0 0 0 0
13258, 8.790314e-01 8.205128e-01 0 0 0
13261, 1.476341e+00 0 0 0 0
13264, 2.051282e-01 0 0 0 0
13268, 1.497733e+00 1.405872e+00 1.386012e+00 1.355428e+00 1.355428e+00
13273, 7.691525e-01 6.153846e-01 6.153846e-01 0 0
13274, 1.142857e+00 1.071429e+00 1.043478e+00 8.790314e-01 8.790314e-01
13277, 7.058824e-01 6.592736e-01 6.592736e-01 6.546669e-01 5.923756e-01
13278, 1.173913e+00 1.166667e+00 1.098789e+00 1.025641e+00 1.025641e+00
13280, 9.820004e-01 0 0 0 0
13281, 0 0 0 0 0
13283, 0 0 0 0 0
13284, 1.317073e+00 1.317073e+00 1.170732e+00 1.156725e+00 1.115094e+00
13285, 0 0 0 0 0
13286, 1.500000e+00 1.285714e+00 1.058824e+00 1.058824e+00 1.024390e+00
13287, 0 0 0 0 0
13289, 0 0 0 0 0
